"Date & Time","AQI","High AQI","PM 1","High PM 1","PM 2.5","High PM 2.5","PM 10","High PM 10","Temp - C","High Temp - C","Low Temp - C","Hum","High Hum","Low Hum","Dew Point","High Dew Point","Low Dew Point","Wet Bulb","High Wet Bulb","Low Wet Bulb","Heat Index","High Heat Index"
"3/14/23 1:30 AM","49","55","38","44","61","69","71","76","29","29","29","68","68","65","22","22","22","24","24","23","33","33"
"3/14/23 1:45 AM","47","54","37","43","59","68","70","76","29","29","29","67","68","67","22","23","22","24","24","24","33","33"
"3/14/23 2:00 AM","46","53","36","41","58","67","69","75","29","29","29","64","67","64","22","22","22","23","24","23","32","33"
"3/14/23 2:15 AM","47","53","37","41","58","67","69","77","29","29","29","62","65","62","21","22","21","23","23","23","32","32"
"3/14/23 2:30 AM","47","53","37","42","59","67","70","75","29","29","29","58","63","57","20","21","20","22","23","22","31","32"
"3/14/23 2:45 AM","46","51","37","41","58","65","69","75","29","29","29","57","58","57","20","20","20","22","22","22","31","31"
"3/14/23 3:00 AM","48","53","37","42","60","67","70","76","29","29","29","60","60","56","21","21","20","22","22","22","31","31"
"3/14/23 3:15 AM","48","56","38","43","61","71","71","77","29","29","29","63","63","60","21","21","21","23","23","22","32","32"
"3/14/23 3:30 AM","50","61","40","47","64","77","73","80","29","29","29","67","67","63","22","22","21","24","24","23","33","33"
"3/14/23 3:45 AM","54","61","43","49","68","77","75","82","29","29","29","68","69","67","23","23","22","24","24","24","33","33"
"3/14/23 4:00 AM","57","64","45","51","71","80","77","84","29","29","29","68","69","68","23","23","23","24","24","24","33","33"
"3/14/23 4:15 AM","55","63","44","50","69","79","76","82","29","29","29","66","68","66","22","23","22","24","24","24","33","33"
"3/14/23 4:30 AM","57","66","45","50","72","83","78","89","29","29","29","67","67","66","22","22","22","24","24","24","33","33"
"3/14/23 4:45 AM","56","64","45","52","71","81","77","86","29","29","29","68","68","67","22","22","22","24","24","24","32","33"
"3/14/23 5:00 AM","59","68","47","54","75","86","79","89","29","29","29","68","68","68","22","22","22","24","24","24","32","33"
"3/14/23 5:15 AM","58","67","47","51","74","84","78","93","29","29","29","69","69","68","23","23","22","24","24","24","33","33"
"3/14/23 5:30 AM","60","68","48","55","76","86","80","89","29","29","29","69","69","69","23","23","23","24","24","24","32","33"
"3/14/23 5:45 AM","60","68","49","56","76","86","80","91","29","29","29","69","69","69","22","23","22","24","24","24","32","32"
"3/14/23 6:00 AM","61","72","49","55","77","90","80","94","29","29","29","70","70","69","23","23","22","24","24","24","32","32"
"3/14/23 6:15 AM","63","72","51","59","79","91","83","95","29","29","29","68","70","68","22","23","22","24","24","24","32","32"
"3/14/23 6:30 AM","60","67","49","55","76","84","80","88","29","29","29","67","68","67","22","22","22","23","24","23","31","32"
"3/14/23 6:45 AM","62","70","50","56","78","88","82","91","29","29","29","67","67","67","22","22","22","23","23","23","31","32"
"3/14/23 7:00 AM","61","68","49","54","77","85","80","93","29","29","29","68","68","67","22","22","22","23","23","23","31","32"
"3/14/23 7:15 AM","62","71","50","55","79","89","82","95","29","29","28","68","68","68","22","22","22","23","23","23","31","32"
"3/14/23 7:30 AM","63","70","50","56","79","88","83","94","29","29","28","66","68","66","22","22","22","23","23","23","31","31"
"3/14/23 7:45 AM","66","76","53","58","83","96","87","101","29","29","29","64","66","64","21","22","21","23","23","23","31","31"
"3/14/23 8:00 AM","65","72","53","58","82","91","86","101","29","29","29","64","64","64","21","21","21","23","23","23","31","31"
"3/14/23 8:15 AM","67","76","54","62","84","95","88","99","29","29","29","71","71","64","23","23","21","24","24","23","32","32"
"3/14/23 8:30 AM","72","83","59","65","91","104","95","108","29","29","29","70","73","70","23","23","23","24","24","24","32","33"
"3/14/23 8:45 AM","74","83","60","65","94","104","98","112","29","29","29","67","70","66","22","23","22","24","24","23","32","32"
"3/14/23 9:00 AM","75","85","60","68","94","106","98","108","29","29","29","69","71","67","23","23","22","24","24","24","32","33"
"3/14/23 9:15 AM","75","85","61","67","94","107","99","115","29","29","29","68","69","67","22","23","22","24","24","24","32","32"
"3/14/23 9:30 AM","76","86","61","67","95","108","100","115","29","29","29","65","69","65","22","23","22","23","24","23","32","33"
"3/14/23 9:45 AM","78","85","62","70","98","107","104","113","29","29","29","61","65","60","21","22","21","22","23","22","31","32"
"3/14/23 10:00 AM","77","86","62","68","96","108","101","116","29","29","29","59","61","58","20","21","20","22","22","22","31","31"
"3/14/23 10:15 AM","74","83","60","66","93","104","98","111","29","29","29","57","59","57","20","20","20","22","22","22","31","31"
"3/14/23 10:30 AM","78","87","62","68","98","109","103","120","29","29","29","57","58","57","20","20","20","22","22","22","31","31"
"3/14/23 10:45 AM","80","92","64","71","101","115","106","121","29","29","29","56","57","56","20","20","19","22","22","22","31","31"
"3/14/23 11:00 AM","77","89","62","69","97","112","102","121","29","29","29","54","56","54","19","20","19","21","22","21","31","31"
"3/14/23 11:15 AM","67","76","54","62","84","96","88","100","29","30","29","55","55","54","20","20","19","22","22","21","31","31"
"3/14/23 11:30 AM","74","84","59","68","93","105","97","109","30","30","30","54","56","54","19","20","19","22","22","22","32","32"
"3/14/23 11:45 AM","73","82","59","66","91","103","95","111","30","30","30","52","54","51","19","19","19","21","22","21","31","32"
"3/14/23 12:00 PM","69","81","56","66","87","101","90","107","30","30","30","48","52","48","18","19","18","20","21","20","31","31"
"3/14/23 12:15 PM","68","85","54","69","85","107","89","110","30","30","30","55","56","48","20","21","18","22","23","20","32","33"
"3/14/23 12:30 PM","81","94","64","73","102","117","106","126","30","30","30","62","62","55","22","22","20","24","24","22","34","34"
"3/14/23 12:45 PM","80","89","64","70","101","111","105","116","30","31","30","60","63","60","22","23","22","24","24","24","34","34"
"3/14/23 1:00 PM","81","90","65","71","102","113","107","119","31","31","30","62","63","60","22","23","22","24","24","24","34","35"
"3/14/23 1:15 PM","84","93","67","74","105","116","109","121","30","30","30","62","63","61","22","23","22","24","24","24","34","34"
"3/14/23 1:30 PM","89","100","71","78","111","125","116","131","30","30","30","65","66","62","23","23","22","25","25","24","35","35"
"3/14/23 1:45 PM","91","103","72","81","114","128","118","133","30","30","30","67","68","64","24","24","23","25","25","24","35","35"
"3/14/23 2:00 PM","88","99","70","80","111","124","116","133","30","30","30","63","67","62","22","24","22","24","25","24","34","35"
"3/14/23 2:15 PM","88","98","70","79","110","123","115","131","30","30","30","63","66","63","22","23","22","24","25","24","34","35"
"3/14/23 2:30 PM","79","90","63","71","99","113","103","118","30","30","30","64","64","61","23","23","22","24","24","24","34","34"
"3/14/23 2:45 PM","73","81","59","65","92","102","96","107","30","30","30","61","64","61","22","23","22","23","24","23","33","34"
"3/14/23 3:00 PM","70","78","56","63","88","98","92","102","30","30","30","62","62","61","22","22","22","24","24","23","33","34"
"3/14/23 3:15 PM","70","76","56","61","88","96","92","103","30","30","30","63","63","61","22","22","21","24","24","23","33","34"
"3/14/23 3:30 PM","73","85","59","66","92","106","96","110","30","30","30","68","68","63","23","24","22","25","25","24","35","35"
"3/14/23 3:45 PM","76","85","60","69","95","107","99","113","30","30","30","67","69","67","23","24","23","25","25","25","35","35"
"3/14/23 4:00 PM","75","85","60","66","95","106","99","110","30","30","30","68","68","66","23","24","23","25","25","25","35","35"
"3/14/23 4:15 PM","75","87","60","67","94","109","98","115","30","30","30","66","68","66","23","24","23","25","25","24","34","35"
"3/14/23 4:30 PM","71","84","57","65","90","105","93","111","30","30","30","66","66","64","23","23","23","24","25","24","34","34"
"3/14/23 4:45 PM","74","84","59","66","93","105","97","111","30","30","30","68","68","66","23","23","23","25","25","24","35","35"
"3/14/23 5:00 PM","79","89","62","70","99","112","103","121","30","30","30","69","69","67","24","24","23","25","25","25","35","35"
"3/14/23 5:15 PM","69","94","54","72","87","117","92","121","30","30","30","69","70","68","24","24","23","25","25","25","35","35"
"3/14/23 5:30 PM","47","58","38","45","58","73","69","79","30","30","30","69","70","69","24","24","24","25","25","25","35","35"
"3/14/23 5:45 PM","43","50","35","40","54","63","66","72","30","30","30","71","71","69","24","24","24","25","25","25","35","35"
"3/14/23 6:00 PM","41","46","34","37","52","57","63","69","30","30","30","70","71","69","24","24","23","25","25","25","34","35"
"3/14/23 6:15 PM","41","45","33","37","51","56","62","67","30","30","30","69","70","69","23","24","23","25","25","25","34","34"
"3/14/23 6:30 PM","40","44","32","35","50","55","61","67","30","30","30","71","71","69","24","24","23","25","25","25","34","34"
"3/14/23 6:45 PM","38","42","31","33","47","52","58","65","30","30","29","71","71","71","24","24","24","25","25","25","34","34"
"3/14/23 7:00 PM","37","40","30","33","46","50","56","62","29","30","29","70","71","70","24","24","24","25","25","25","34","34"
"3/14/23 7:15 PM","37","41","30","34","46","51","56","63","30","30","29","69","71","68","23","24","23","24","25","24","34","34"
"3/14/23 7:30 PM","36","38","29","33","45","48","54","59","29","29","29","70","70","69","23","24","23","25","25","25","34","34"
"3/14/23 7:45 PM","36","41","30","32","45","51","55","63","29","29","29","70","70","70","24","24","23","25","25","25","34","34"
"3/14/23 8:00 PM","37","40","30","33","46","50","56","62","29","29","29","70","70","70","23","24","23","25","25","25","34","34"
"3/14/23 8:15 PM","37","41","30","33","46","51","55","62","29","29","29","69","70","68","23","23","23","24","25","24","34","34"
"3/14/23 8:30 PM","35","38","29","31","44","48","53","59","29","30","29","69","69","68","23","23","23","24","25","24","34","34"
"3/14/23 8:45 PM","36","39","29","32","44","49","54","62","29","29","29","69","69","69","23","23","23","24","24","24","34","34"
"3/14/23 9:00 PM","35","39","29","31","44","49","53","59","29","29","29","67","69","67","23","23","23","24","24","24","33","34"
"3/14/23 9:15 PM","35","39","29","31","44","49","53","60","29","29","29","67","68","67","23","23","23","24","24","24","33","33"
"3/14/23 9:30 PM","35","39","29","31","44","49","53","61","29","30","29","65","67","65","22","23","22","24","24","24","33","33"
"3/14/23 9:45 PM","35","38","28","31","43","48","52","58","29","30","29","64","65","64","22","22","22","23","24","23","32","33"
"3/14/23 10:00 PM","35","38","28","32","43","48","52","58","29","29","29","63","64","63","21","22","21","23","24","23","32","33"
"3/14/23 10:15 PM","35","38","28","31","43","48","52","59","29","29","29","61","63","61","21","21","21","23","23","23","32","32"
"3/14/23 10:30 PM","35","39","28","32","44","49","52","60","29","29","29","62","62","61","21","21","21","23","23","23","32","32"
"3/14/23 10:45 PM","35","41","29","32","44","51","53","62","29","29","29","61","62","60","21","21","21","23","23","23","31","32"
"3/14/23 11:00 PM","36","40","29","32","45","50","54","61","29","29","29","61","61","60","21","21","21","23","23","22","31","32"
"3/14/23 11:15 PM","36","38","29","31","45","48","54","61","29","29","29","63","63","61","21","21","21","23","23","23","32","32"
"3/14/23 11:30 PM","36","40","29","32","45","50","54","61","29","29","29","61","63","60","21","21","21","23","23","23","32","32"
"3/14/23 11:45 PM","36","40","30","31","45","50","54","62","29","29","29","61","62","61","21","21","21","23","23","23","31","32"
"3/15/23 12:00 AM","36","39","29","33","45","49","54","61","29","29","29","64","64","61","21","21","21","23","23","23","32","32"
"3/15/23 12:15 AM","36","40","29","33","45","50","54","62","29","29","29","65","65","64","22","22","21","23","23","23","32","32"
"3/15/23 12:30 AM","36","40","30","33","45","50","55","62","29","29","29","67","67","65","22","22","22","24","24","23","32","32"
"3/15/23 12:45 AM","36","39","30","32","45","49","54","61","29","29","29","66","67","65","22","22","22","23","24","23","32","32"
"3/15/23 1:00 AM","37","41","30","34","46","51","56","62","29","29","29","61","66","61","21","22","21","22","23","22","31","32"
"3/15/23 1:15 AM","37","40","30","33","46","50","57","63","29","29","29","63","63","61","21","21","21","23","23","22","31","31"
"3/15/23 1:30 AM","38","42","31","34","48","52","59","64","29","29","29","62","64","61","21","21","21","22","23","22","31","31"
"3/15/23 1:45 AM","38","42","31","34","47","52","58","65","29","29","29","57","62","57","19","21","19","21","22","21","30","31"
"3/15/23 2:00 AM","37","41","30","33","46","51","57","64","29","29","29","56","57","56","19","20","19","21","22","21","30","30"
"3/15/23 2:15 AM","37","40","30","33","46","50","56","62","29","29","29","57","57","56","20","20","19","22","22","21","31","31"
"3/15/23 2:30 AM","37","40","30","33","46","50","57","64","29","29","29","59","59","57","20","20","20","22","22","22","31","31"
"3/15/23 2:45 AM","37","41","30","32","46","51","56","62","29","29","29","61","62","59","21","21","20","23","23","22","31","31"
"3/15/23 3:00 AM","35","38","29","31","44","47","52","57","29","29","29","61","61","60","21","21","20","22","23","22","31","31"
"3/15/23 3:15 AM","34","38","28","30","43","48","52","57","29","29","29","60","61","60","20","21","20","22","22","22","31","31"
"3/15/23 3:30 AM","34","39","28","32","43","49","51","60","29","29","29","60","60","60","20","21","20","22","22","22","31","31"
"3/15/23 3:45 AM","35","38","28","31","43","48","52","59","29","29","29","60","60","59","21","21","20","22","22","22","31","31"
"3/15/23 4:00 AM","35","39","28","31","44","49","53","60","29","29","29","62","62","60","21","21","21","23","23","22","31","31"
"3/15/23 4:15 AM","36","40","29","32","45","50","54","60","29","29","29","61","62","61","21","21","21","22","23","22","31","31"
"3/15/23 4:30 AM","36","40","29","32","44","50","53","62","29","29","29","58","61","58","20","21","20","22","22","22","31","31"
"3/15/23 4:45 AM","36","40","29","32","45","50","54","61","29","29","29","57","58","57","19","20","19","21","22","21","30","31"
"3/15/23 5:00 AM","34","38","28","31","43","48","51","58","29","29","29","56","57","56","19","19","19","21","22","21","30","30"
"3/15/23 5:15 AM","35","41","28","32","43","51","52","62","29","29","29","54","56","54","19","19","19","21","21","21","30","30"
"3/15/23 5:30 AM","35","39","28","32","44","49","52","59","29","29","29","50","54","50","17","19","17","20","21","20","29","30"
"3/15/23 5:45 AM","34","38","28","30","43","47","51","57","29","29","29","49","51","49","17","18","17","20","20","20","29","30"
"3/15/23 6:00 AM","33","38","27","30","42","47","50","57","29","29","29","50","50","49","17","17","17","20","20","19","29","29"
"3/15/23 6:15 AM","34","38","28","31","43","48","51","58","29","29","29","50","51","50","18","18","17","20","20","20","30","30"
"3/15/23 6:30 AM","35","39","29","32","44","49","53","61","29","29","29","51","51","50","18","18","17","20","20","20","30","30"
"3/15/23 6:45 AM","37","42","30","33","46","52","55","64","29","29","29","55","55","51","19","19","18","21","21","20","30","30"
"3/15/23 7:00 AM","37","41","30","33","46","51","56","63","29","29","29","55","56","55","19","19","19","21","21","21","30","30"
"3/15/23 7:15 AM","36","41","30","32","46","51","55","62","29","29","29","55","55","55","19","19","19","21","21","21","30","30"
"3/15/23 7:30 AM","35","39","29","32","44","49","52","60","29","29","29","50","55","50","18","19","17","20","21","20","30","30"
"3/15/23 7:45 AM","34","40","28","31","43","50","52","62","29","29","29","51","51","49","18","18","17","20","20","20","30","30"
"3/15/23 8:00 AM","35","39","29","33","44","49","52","59","29","29","29","53","53","51","18","18","18","21","21","20","30","30"
"3/15/23 8:15 AM","37","42","30","34","47","53","57","65","29","29","29","59","60","53","20","21","18","22","22","21","31","31"
"3/15/23 8:30 AM","37","42","31","34","47","52","57","65","29","29","29","63","63","59","21","21","20","23","23","22","31","31"
"3/15/23 8:45 AM","40","48","33","37","50","60","62","72","29","29","29","66","67","63","22","22","21","23","24","23","32","32"
"3/15/23 9:00 AM","43","51","35","41","54","64","66","74","29","29","29","65","66","63","22","22","21","23","24","23","32","32"
"3/15/23 9:15 AM","45","50","36","40","56","63","68","74","29","29","29","67","67","65","22","22","22","24","24","23","32","32"
"3/15/23 9:30 AM","44","51","36","41","55","65","67","74","29","29","29","67","67","64","22","22","21","24","24","23","32","32"
"3/15/23 9:45 AM","45","52","36","41","56","66","68","76","29","29","29","65","67","63","22","22","21","23","24","23","32","32"
"3/15/23 10:00 AM","43","51","35","41","54","65","66","74","29","29","29","65","66","65","22","22","22","23","24","23","32","32"
"3/15/23 10:15 AM","41","45","33","35","51","56","63","68","29","29","29","66","66","65","22","22","22","24","24","23","33","33"
"3/15/23 10:30 AM","42","50","34","38","53","62","65","72","29","29","29","66","66","64","22","22","22","24","24","24","33","33"
"3/15/23 10:45 AM","43","52","34","41","54","66","66","75","29","29","29","65","67","65","22","22","22","24","24","24","32","33"
"3/15/23 11:00 AM","47","55","37","44","58","70","69","77","29","29","29","66","66","64","22","22","22","24","24","24","33","33"
"3/15/23 11:15 AM","48","63","37","48","59","79","70","84","29","29","29","68","68","66","23","23","22","24","24","24","34","34"
"3/15/23 11:30 AM","50","59","40","47","63","75","73","80","30","30","29","69","69","68","23","24","23","25","25","24","34","34"
"3/15/23 11:45 AM","50","59","39","47","62","74","72","80","30","30","30","68","69","68","23","23","23","25","25","24","34","34"
"3/15/23 12:00 PM","55","68","44","53","69","86","76","90","30","30","30","70","70","68","24","24","23","25","25","25","34","34"
"3/15/23 12:15 PM","65","85","52","64","82","106","87","112","30","30","30","71","71","69","24","24","23","25","25","25","35","35"
"3/15/23 12:30 PM","77","90","60","71","96","113","101","118","30","30","30","70","71","70","24","24","24","25","25","25","35","35"
"3/15/23 12:45 PM","77","89","60","69","96","111","101","120","30","30","30","69","70","68","24","24","23","25","25","25","35","35"
"3/15/23 1:00 PM","68","86","54","69","86","108","90","112","30","30","30","66","69","66","23","24","23","24","25","24","34","35"
"3/15/23 1:15 PM","67","81","53","63","85","101","88","105","30","30","30","67","68","66","23","23","23","25","25","24","35","35"
"3/15/23 1:30 PM","56","72","44","56","70","90","77","95","30","30","30","68","68","65","23","24","23","25","25","24","35","35"
"3/15/23 1:45 PM","51","62","40","47","64","78","73","82","30","30","30","67","68","67","23","24","23","25","25","25","35","35"
"3/15/23 2:00 PM","49","56","39","44","61","71","71","77","30","30","30","67","67","67","23","23","23","25","25","25","35","35"
"3/15/23 2:15 PM","42","49","34","40","52","61","64","71","30","30","30","66","67","66","23","23","23","25","25","24","35","35"
"3/15/23 2:30 PM","40","44","32","35","50","55","61","67","30","30","30","65","66","64","23","23","23","24","25","24","34","35"
"3/15/23 2:45 PM","39","42","32","34","48","53","59","65","30","30","30","65","65","64","23","23","23","24","24","24","34","34"
"3/15/23 3:00 PM","39","42","32","35","49","53","60","67","30","30","30","64","65","64","22","23","22","24","24","24","34","34"
"3/15/23 3:15 PM","38","42","31","35","48","53","58","66","30","30","30","64","64","64","23","23","22","24","24","24","34","34"
"3/15/23 3:30 PM","38","41","31","34","47","51","58","63","30","30","30","62","64","60","22","23","21","24","24","23","33","34"
"3/15/23 3:45 PM","38","43","31","34","48","54","58","66","30","30","30","65","65","62","23","23","22","24","24","24","34","34"
"3/15/23 4:00 PM","39","46","32","35","49","57","60","69","30","30","30","65","66","65","23","23","23","25","25","24","35","35"
"3/15/23 4:15 PM","41","50","34","39","51","62","63","71","30","30","30","66","66","65","23","23","23","24","25","24","34","35"
"3/15/23 4:30 PM","40","43","33","36","50","54","61","67","30","30","30","68","68","66","23","23","23","25","25","24","34","34"
"3/15/23 4:45 PM","37","42","30","35","46","52","56","64","30","30","30","68","68","68","23","23","23","24","25","24","34","34"
"3/15/23 5:00 PM","38","44","31","34","47","55","57","67","30","30","30","67","68","67","23","23","23","24","25","24","34","34"
"3/15/23 5:15 PM","37","42","30","35","46","53","56","66","30","30","30","68","68","67","23","23","23","24","25","24","34","34"
"3/15/23 5:30 PM","36","42","30","33","46","52","55","64","30","30","30","68","68","68","23","23","23","25","25","24","34","34"
"3/15/23 5:45 PM","36","40","30","33","46","50","55","62","30","30","30","68","69","68","23","23","23","25","25","24","34","34"
"3/15/23 6:00 PM","38","42","31","35","47","53","57","64","30","30","30","70","71","68","24","24","23","25","25","25","34","35"
"3/15/23 6:15 PM","36","42","30","34","46","52","55","64","30","30","30","72","72","70","24","24","24","25","25","25","35","35"
"3/15/23 6:30 PM","36","41","30","34","45","51","54","65","30","30","29","74","74","72","24","24","24","26","26","25","35","35"
"3/15/23 6:45 PM","35","40","30","33","44","50","53","61","29","30","29","75","75","74","25","25","24","26","26","25","35","35"
"3/15/23 7:00 PM","33","37","28","30","41","46","49","55","29","30","29","75","75","74","25","25","24","26","26","26","35","35"
"3/15/23 7:15 PM","32","36","27","29","40","45","47","54","29","29","29","76","76","75","25","25","25","26","26","26","35","35"
"3/15/23 7:30 PM","31","36","26","28","39","45","46","55","29","30","29","76","77","76","25","25","25","26","26","26","36","36"
"3/15/23 7:45 PM","32","37","27","31","41","46","48","57","30","30","29","76","76","75","25","25","25","26","26","26","35","36"
"3/15/23 8:00 PM","32","38","27","30","40","47","48","57","29","29","29","76","76","76","25","25","25","26","26","26","35","35"
"3/15/23 8:15 PM","36","41","30","33","45","51","54","62","29","29","29","76","77","76","25","25","25","26","26","26","35","35"
"3/15/23 8:30 PM","37","43","31","35","47","54","57","67","29","29","29","76","76","75","24","25","24","25","26","25","34","35"
"3/15/23 8:45 PM","38","42","31","34","47","52","57","63","29","29","29","75","76","75","24","24","24","25","26","25","34","34"
"3/15/23 9:00 PM","38","42","32","34","48","52","58","64","29","29","29","74","75","74","24","24","24","25","25","25","34","34"
"3/15/23 9:15 PM","39","43","32","35","49","54","60","66","29","29","29","74","74","74","24","24","24","25","25","25","34","34"
"3/15/23 9:30 PM","40","48","33","36","50","60","62","70","29","29","29","74","74","74","24","24","24","25","25","25","34","34"
"3/15/23 9:45 PM","40","43","33","36","50","54","61","68","29","29","29","72","74","72","23","24","23","25","25","25","34","34"
"3/15/23 10:00 PM","40","47","34","38","50","59","62","70","29","29","29","73","73","71","24","24","23","25","25","24","34","34"
"3/15/23 10:15 PM","40","44","33","36","49","55","60","67","29","29","29","72","74","72","24","24","24","25","25","25","34","34"
"3/15/23 10:30 PM","39","42","33","35","49","53","60","67","29","29","29","73","73","71","24","24","23","25","25","25","34","34"
"3/15/23 10:45 PM","39","42","32","35","48","52","59","65","29","29","29","68","73","68","23","24","22","24","25","24","33","34"
"3/15/23 11:00 PM","37","41","31","34","46","51","56","62","29","29","29","68","72","66","22","23","22","24","25","24","32","33"
"3/15/23 11:15 PM","36","39","30","33","45","49","54","61","29","29","29","71","71","66","23","23","22","24","24","23","33","33"
"3/15/23 11:30 PM","32","37","27","31","40","46","47","57","29","29","29","74","74","69","24","24","23","25","25","24","33","34"
"3/15/23 11:45 PM","34","38","28","32","43","47","51","58","29","29","29","69","74","69","22","24","22","24","25","24","32","34"
"3/16/23 12:00 AM","32","36","26","29","40","45","47","55","29","29","29","75","75","68","24","24","22","25","25","24","34","34"
"3/16/23 12:15 AM","33","37","27","30","41","46","48","56","29","29","29","75","76","74","24","24","24","25","25","25","34","34"
"3/16/23 12:30 AM","34","38","28","31","42","47","50","57","29","29","29","74","75","73","24","24","24","25","25","25","34","34"
"3/16/23 12:45 AM","35","40","29","32","44","50","54","62","29","29","29","77","77","74","24","24","24","25","25","25","34","34"
"3/16/23 1:00 AM","37","42","30","33","47","53","57","65","29","29","29","77","77","77","24","24","24","26","26","25","34","34"
"3/16/23 1:15 AM","39","44","32","35","48","55","59","67","29","29","29","77","77","77","25","25","24","26","26","25","34","34"
"3/16/23 1:30 AM","39","50","32","38","49","62","60","73","29","29","29","78","78","77","25","25","25","26","26","26","34","34"
"3/16/23 1:45 AM","38","46","31","37","48","57","58","68","29","29","29","78","78","78","25","25","25","26","26","26","34","34"
"3/16/23 2:00 AM","39","44","32","35","49","55","60","68","29","29","29","78","78","78","25","25","25","26","26","26","34","34"
"3/16/23 2:15 AM","45","51","36","43","56","65","67","74","29","29","29","79","79","78","25","25","25","26","26","26","34","34"
"3/16/23 2:30 AM","46","55","38","45","58","70","68","76","29","29","29","80","80","79","25","25","25","26","26","26","34","34"
"3/16/23 2:45 AM","42","53","35","44","53","67","65","75","29","29","29","81","81","80","25","25","25","26","26","26","34","34"
"3/16/23 3:00 AM","38","44","31","36","47","55","57","67","29","29","29","80","82","80","25","25","25","26","26","26","34","34"
"3/16/23 3:15 AM","38","42","31","35","47","53","58","67","29","29","28","81","81","80","25","25","25","26","26","26","34","34"
"3/16/23 3:30 AM","40","47","33","40","50","59","61","70","29","29","28","82","82","81","25","25","25","26","26","26","34","34"
"3/16/23 3:45 AM","39","45","32","37","49","56","60","69","29","29","28","82","82","81","25","25","25","26","26","26","34","34"
"3/16/23 4:00 AM","41","47","33","39","51","59","62","70","29","29","29","81","82","81","25","25","25","26","26","26","34","34"
"3/16/23 4:15 AM","41","46","33","37","51","58","63","69","29","29","29","80","81","80","25","25","25","26","26","26","34","34"
"3/16/23 4:30 AM","41","46","33","37","51","57","62","70","29","29","29","80","80","80","25","25","25","26","26","26","34","34"
"3/16/23 4:45 AM","40","46","33","35","50","58","62","68","29","29","29","80","80","80","25","25","25","26","26","26","34","34"
"3/16/23 5:00 AM","40","45","33","35","50","56","62","69","29","29","29","80","80","80","25","25","25","26","26","26","34","34"
"3/16/23 5:15 AM","40","45","33","36","50","56","62","69","29","29","29","80","80","80","25","25","25","26","26","26","34","34"
"3/16/23 5:30 AM","41","46","33","36","52","58","63","70","29","29","29","80","80","80","25","25","25","26","26","26","34","34"
"3/16/23 5:45 AM","42","47","34","38","52","59","64","72","29","29","29","80","80","80","25","25","25","26","26","26","34","34"
"3/16/23 6:00 AM","43","51","34","39","53","65","65","73","29","29","29","78","80","78","25","25","24","26","26","25","34","34"
"3/16/23 6:15 AM","42","50","34","38","53","63","65","72","29","29","29","77","78","77","24","25","24","25","26","25","34","34"
"3/16/23 6:30 AM","41","49","33","38","52","61","64","71","29","29","29","76","77","76","24","24","24","25","25","25","33","34"
"3/16/23 6:45 AM","40","45","32","35","50","56","61","68","29","29","29","76","76","76","24","24","24","25","25","25","33","34"
"3/16/23 7:00 AM","41","46","33","36","51","58","63","70","29","29","29","76","76","76","24","24","24","25","25","25","33","33"
"3/16/23 7:15 AM","42","48","34","39","52","60","64","71","29","29","29","75","76","75","24","24","24","25","25","25","33","33"
"3/16/23 7:30 AM","43","50","34","39","53","62","65","72","29","29","29","75","76","75","24","24","24","25","25","25","33","33"
"3/16/23 7:45 AM","43","53","34","40","54","67","66","75","29","29","29","75","75","74","24","24","24","25","25","25","33","33"
"3/16/23 8:00 AM","43","51","34","41","54","65","66","73","29","29","29","75","75","74","24","24","24","25","25","25","33","33"
"3/16/23 8:15 AM","44","51","35","41","56","64","67","74","29","29","29","76","76","75","24","24","24","25","25","25","34","34"
"3/16/23 8:30 AM","44","52","35","39","55","66","67","74","29","29","29","76","77","76","24","24","24","25","25","25","34","34"
"3/16/23 8:45 AM","44","51","35","40","56","64","67","73","29","29","29","75","76","75","24","24","24","25","25","25","33","34"
"3/16/23 9:00 AM","44","51","35","41","55","65","67","75","29","29","29","74","76","74","24","24","24","25","25","25","33","34"
"3/16/23 9:15 AM","42","50","34","39","53","63","65","73","29","29","29","76","76","74","24","24","24","25","25","25","34","34"
"3/16/23 9:30 AM","44","56","35","42","56","71","67","78","29","29","29","72","76","72","23","24","23","24","25","24","33","34"
"3/16/23 9:45 AM","47","56","37","43","59","71","70","76","29","29","29","72","74","72","23","24","23","24","25","24","33","33"
"3/16/23 10:00 AM","46","54","36","42","57","68","69","75","29","29","29","70","72","70","23","23","23","24","24","24","32","33"
"3/16/23 10:15 AM","44","51","34","38","55","64","66","73","29","29","29","68","70","68","22","23","22","24","24","24","32","32"
"3/16/23 10:30 AM","49","57","37","45","61","72","71","77","29","29","29","68","70","68","22","23","22","24","24","24","32","33"
"3/16/23 10:45 AM","56","72","43","53","71","90","78","97","29","29","29","69","71","68","23","23","22","24","24","24","33","33"
"3/16/23 11:00 AM","54","66","41","51","68","83","76","88","29","29","29","69","70","68","23","23","22","24","24","24","33","33"
"3/16/23 11:15 AM","47","55","36","42","59","69","69","76","29","29","29","64","69","64","22","23","22","23","24","23","32","33"
"3/16/23 11:30 AM","43","57","35","45","54","72","66","77","29","29","29","64","64","62","22","22","21","23","23","23","32","32"
"3/16/23 11:45 AM","52","68","40","52","66","85","74","90","29","29","29","69","70","65","23","23","22","24","25","24","33","34"
